method,client_id,num_runs,data_size_mean,data_size_std,selection_count_mean,selection_count_std,accepted_update_count_mean,accepted_update_count_std,rejected_update_count_mean,rejected_update_count_std,acceptance_rate_mean,acceptance_rate_std,selection_freshness_score_mean,selection_freshness_score_std,selection_pressure_mean,selection_pressure_std,diversity_score_mean,diversity_score_std,historical_utility_mean,historical_utility_std,reliability_score_mean,reliability_score_std,battery_level_mean,battery_level_std,network_latency_mean,network_latency_std
hierarchical_intelligent_no_fairness,C8,5,75,16.29723902997069,4,3.286335345030997,3.6,3.5552777669262356,0.4,0.4898979485566356,0.8,0.2449489742783178,0.5,0.4472135954999579,0.8,0.2449489742783178,0.5433842228242708,0.05382531445967922,0.5364012784745031,0.1617064572459878,0.8211687356129489,0.11013248275601695,51.6,18.05103875127412,77.8,34.33598695246723
hierarchical_intelligent_no_fairness,C9,5,67,14.791889669680478,3.8,3.4292856398964493,3.6,3.0724582991474434,0.2,0.4,0.98,0.03999999999999999,0.35,0.25495097567963926,0.98,0.03999999999999999,0.5609180386353718,0.08773899775211681,0.5727326209929893,0.11003995822149518,0.8270809324582292,0.05061309897344135,50.4,13.032267646115928,56.2,22.03088740836374
hierarchical_intelligent_no_filter,C1,5,61.6,23.66938951472978,4,1.4142135623730951,4,1.4142135623730951,0,0.0,1.0,0.0,0.15,0.2,1.0,0.0,0.5066778901105419,0.058355218744592006,0.4605664795429778,0.11917695587979307,0.7908017820363618,0.07177675169994444,41.8,12.734205903785284,85.2,27.432827050816325
hierarchical_intelligent_no_filter,C10,5,76.8,24.028316628511455,4.6,0.8,4.6,0.8,0,0.0,1.0,0.0,0.2,0.18708286933869708,1.0,0.0,0.5675337120104205,0.056495974852612006,0.49603027042616815,0.07449787473784299,0.8416768647055609,0.029585085873794256,46.8,16.436544649043483,70.2,37.2687536684553
hierarchical_intelligent_no_filter,C11,5,56,5.656854249492381,3.6,0.4898979485566356,3.6,0.4898979485566356,0,0.0,1.0,0.0,0.3,0.29154759474226505,1.0,0.0,0.5881267514167485,0.07530206951584553,0.626902459121088,0.13362999318306526,0.8904827349992893,0.05973926017836499,49.6,15.512575543732252,57.6,12.784365451597509
hierarchical_intelligent_no_filter,C12,5,65,20.630075133164205,5.2,1.1661903789690602,5.2,1.1661903789690602,0,0.0,1.0,0.0,0.25,0.31622776601683794,1.0,0.0,0.5844715087615917,0.048475630888676145,0.5302882681940772,0.11742066243636576,0.8252745711201753,0.05745680266242417,50.2,22.61327044016411,70,34.158454297582026
hierarchical_intelligent_no_filter,C13,5,76.6,17.165080832900262,4.6,1.019803902718557,4.6,1.019803902718557,0,0.0,1.0,0.0,0.3,0.29154759474226505,1.0,0.0,0.48543156283261973,0.12846777233849493,0.46532219567970484,0.14751374744775417,0.8167004528459223,0.06918041075210939,48,21.60555484129024,69.8,29.226015807838056
hierarchical_intelligent_no_filter,C14,5,82.8,37.231169737197355,3.8,1.7204650534085253,3.8,1.7204650534085253,0,0.0,1.0,0.0,0.35,0.43588989435406733,1.0,0.0,0.6008894056715586,0.045169761846957576,0.5490157854839341,0.09285223889082633,0.8314580696899498,0.04426443220266808,56.4,11.46472851837321,70.4,45.292825038851355
hierarchical_intelligent_no_filter,C15,5,62,5.253570214625479,3.6,1.019803902718557,3.6,1.019803902718557,0,0.0,1.0,0.0,0.25,0.27386127875258304,1.0,0.0,0.5882539958119308,0.04391296323771511,0.5713341387286741,0.04387564257262909,0.8356459517294432,0.03224698990733575,38.8,16.117071694324622,84.4,18.24938355123263
hierarchical_intelligent_no_filter,C16,5,77.4,14.554724318928201,3.6,1.7435595774162693,3.6,1.7435595774162693,0,0.0,1.0,0.0,0.3,0.2449489742783178,1.0,0.0,0.5457691093027287,0.0648921020609554,0.5566503500910931,0.12828768672748314,0.8390063882023606,0.0688830611638489,49.2,17.679366504487653,49.8,32.91443452347313
hierarchical_intelligent_no_filter,C17,5,64.8,13.6,4.4,2.1540659228538015,4.4,2.1540659228538015,0,0.0,1.0,0.0,0.25,0.3872983346207417,1.0,0.0,0.5134067456455329,0.10659510199165083,0.4645952032866682,0.09171977775330448,0.8249405787155315,0.04287431692202405,57,16.024980499208105,44,39.084523791393444
hierarchical_intelligent_no_filter,C18,5,72.4,29.213695418416343,4,1.4142135623730951,4,1.4142135623730951,0,0.0,1.0,0.0,0.4,0.37416573867739417,1.0,0.0,0.5099235665774904,0.10230694022717893,0.496030181530848,0.07915588500160366,0.8238051961977917,0.043466159092516846,45,20.189105973271822,44,36.41977484828812
hierarchical_intelligent_no_filter,C19,5,53.8,21.664717861075413,3.6,0.8,3.6,0.8,0,0.0,1.0,0.0,0.55,0.18708286933869708,1.0,0.0,0.5588771595362756,0.06914391411219949,0.5076124879953501,0.09024450851489008,0.832478999735275,0.02943140383172423,47.6,16.16910634512619,76.6,48.27670245573945
hierarchical_intelligent_no_filter,C2,5,76.4,22.38392280186831,4,1.4142135623730951,4,1.4142135623730951,0,0.0,1.0,0.0,0.3,0.18708286933869708,1.0,0.0,0.5858650438440219,0.03927282369017501,0.5478775562755809,0.12730756607535332,0.8482831364503178,0.05755047989753457,41,10.411532067856296,40.2,17.83704011320264
hierarchical_intelligent_no_filter,C20,5,98.2,26.40757467091592,3.6,0.4898979485566356,3.6,0.4898979485566356,0,0.0,1.0,0.0,0.4,0.37416573867739417,1.0,0.0,0.6118265632430223,0.030261771555823998,0.6159207924753847,0.0743912770982634,0.8677044310524702,0.03344277193375117,42.4,18.778711350888802,83.8,32.43084951092092
hierarchical_intelligent_no_filter,C3,5,58.8,18.214280112043955,4,1.0954451150103321,4,1.0954451150103321,0,0.0,1.0,0.0,0.4,0.37416573867739417,1.0,0.0,0.5314800268144226,0.06552564936065787,0.4445618333141505,0.08514598887861251,0.8139430746377534,0.05529881429648958,43.4,18.084247288731707,82.8,22.990432792794483
hierarchical_intelligent_no_filter,C4,5,82.8,25.43540839066674,4,0.6324555320336759,4,0.6324555320336759,0,0.0,1.0,0.0,0.1,0.1224744871391589,1.0,0.0,0.512343531826066,0.05401881494188358,0.5355783688158088,0.040735034288534804,0.8311509883222004,0.015634311385623937,55,19.88969582472291,47.8,39.280529527998986
hierarchical_intelligent_no_filter,C5,5,64.8,17.16275036233995,4.2,1.6,4.2,1.6,0,0.0,1.0,0.0,0.4,0.406201920231798,1.0,0.0,0.5844102277854324,0.04268519921469717,0.5541692675826105,0.10456771601298238,0.8408317665391241,0.05674426794931456,47.2,14.048487463068756,92.4,27.63765547219952
hierarchical_intelligent_no_filter,C6,5,79,27.24701818548224,4.6,1.4966629547095767,4.6,1.4966629547095767,0,0.0,1.0,0.0,0.15,0.2,1.0,0.0,0.5417364404121807,0.059261337171933194,0.5486257939363937,0.10208716411265822,0.8525243650405636,0.02823039038189498,55.4,12.737346662472527,48.8,19.913814300630605
hierarchical_intelligent_no_filter,C7,5,85.8,27.117522010685267,4,0.8944271909999159,4,0.8944271909999159,0,0.0,1.0,0.0,0.25,0.27386127875258304,1.0,0.0,0.5267311757536163,0.0696135896972595,0.5148867797132207,0.12137443916193374,0.8081716840246796,0.056022715578523966,37.6,13.92264342716569,66,37.44329045369811
hierarchical_intelligent_no_filter,C8,5,75,16.29723902997069,3,1.0954451150103321,3,1.0954451150103321,0,0.0,1.0,0.0,0.55,0.33166247903553997,1.0,0.0,0.5433842228242708,0.05382531445967922,0.5173754248514172,0.14362297464845045,0.8532187538277385,0.07387169339262861,51.6,18.05103875127412,77.8,34.33598695246723
hierarchical_intelligent_no_filter,C9,5,67,14.791889669680478,3.6,1.019803902718557,3.6,1.019803902718557,0,0.0,1.0,0.0,0.3,0.18708286933869708,1.0,0.0,0.5609180386353718,0.08773899775211681,0.5717126397342972,0.11179963993610506,0.8622940198433195,0.0327663737062225,50.4,13.032267646115928,56.2,22.03088740836374
hierarchical_random_fedavg,C1,5,61.6,23.66938951472978,4,0.8944271909999159,4,0.8944271909999159,0,0.0,1.0,0.0,0.6,0.406201920231798,1.0,0.0,0.5066778901105419,0.058355218744592006,0.4326561135338043,0.16881816629820967,0.7780879218863085,0.10120464753537044,41.8,12.734205903785284,85.2,27.432827050816325
hierarchical_random_fedavg,C10,5,76.8,24.028316628511455,4.8,1.1661903789690602,4.8,1.1661903789690602,0,0.0,1.0,0.0,0.25,0.3872983346207417,1.0,0.0,0.5675337120104205,0.056495974852612006,0.4878443916432572,0.06964509933785112,0.8347071889624355,0.034046614610621764,46.8,16.436544649043483,70.2,37.2687536684553
hierarchical_random_fedavg,C11,5,56,5.656854249492381,5.2,0.9797958971132712,5.2,0.9797958971132712,0,0.0,1.0,0.0,0.35,0.25495097567963926,1.0,0.0,0.5881267514167485,0.07530206951584553,0.6024055701754232,0.12944276338478944,0.8706201297809124,0.06946335476213988,49.6,15.512575543732252,57.6,12.784365451597509
hierarchical_random_fedavg,C12,5,65,20.630075133164205,3.6,1.2,3.6,1.2,0,0.0,1.0,0.0,0.2,0.18708286933869708,1.0,0.0,0.5844715087615917,0.048475630888676145,0.561135479054914,0.09469218071131952,0.8522210330404325,0.04131701690709748,50.2,22.61327044016411,70,34.158454297582026
hierarchical_random_fedavg,C13,5,76.6,17.165080832900262,5.2,0.7483314773547883,5.2,0.7483314773547883,0,0.0,1.0,0.0,0.15,0.2,1.0,0.0,0.48543156283261973,0.12846777233849493,0.45736640764649766,0.1541603020845855,0.8063133017429485,0.0700399219539624,48,21.60555484129024,69.8,29.226015807838056
hierarchical_random_fedavg,C14,5,82.8,37.231169737197355,3.8,1.469693845669907,3.8,1.469693845669907,0,0.0,1.0,0.0,0.3,0.3674234614174767,1.0,0.0,0.6008894056715586,0.045169761846957576,0.5335422244121538,0.08689944784647444,0.822138766391401,0.029588642150058596,56.4,11.46472851837321,70.4,45.292825038851355
hierarchical_random_fedavg,C15,5,62,5.253570214625479,2.8,0.9797958971132712,2.8,0.9797958971132712,0,0.0,1.0,0.0,0.45,0.18708286933869708,1.0,0.0,0.5882539958119308,0.04391296323771511,0.601718290205439,0.07906516821187255,0.8452621770884042,0.03110148631621835,38.8,16.117071694324622,84.4,18.24938355123263
hierarchical_random_fedavg,C16,5,77.4,14.554724318928201,3.2,0.9797958971132712,3.2,0.9797958971132712,0,0.0,1.0,0.0,0.45,0.4,1.0,0.0,0.5457691093027287,0.0648921020609554,0.5848581537865732,0.10272313540766198,0.8624122233082934,0.04584929322192549,49.2,17.679366504487653,49.8,32.91443452347313
hierarchical_random_fedavg,C17,5,64.8,13.6,3.6,1.7435595774162693,3.6,1.7435595774162693,0,0.0,1.0,0.0,0.35,0.37416573867739417,1.0,0.0,0.5134067456455329,0.10659510199165083,0.47843006458086956,0.0691840727779763,0.8503028937736542,0.040012821343507664,57,16.024980499208105,44,39.084523791393444
hierarchical_random_fedavg,C18,5,72.4,29.213695418416343,3.8,1.1661903789690602,3.8,1.1661903789690602,0,0.0,1.0,0.0,0.25,0.22360679774997896,1.0,0.0,0.5099235665774904,0.10230694022717893,0.4763281834538791,0.06706755483895331,0.8154263838672213,0.04588795782435084,45,20.189105973271822,44,36.41977484828812
hierarchical_random_fedavg,C19,5,53.8,21.664717861075413,4.6,1.019803902718557,4.6,1.019803902718557,0,0.0,1.0,0.0,0.45,0.4,1.0,0.0,0.5588771595362756,0.06914391411219949,0.4776828572533954,0.07058720128167881,0.8151368001040595,0.04186454315295603,47.6,16.16910634512619,76.6,48.27670245573945
hierarchical_random_fedavg,C2,5,76.4,22.38392280186831,2.2,1.1661903789690602,2.2,1.1661903789690602,0,0.0,1.0,0.0,0.65,0.3391164991562634,1.0,0.0,0.5858650438440219,0.03927282369017501,0.5865312007085232,0.08287570480774777,0.8851499265483584,0.05641085628972994,41,10.411532067856296,40.2,17.83704011320264
hierarchical_random_fedavg,C20,5,98.2,26.40757467091592,4.2,1.6,4.2,1.6,0,0.0,1.0,0.0,0.3,0.4,1.0,0.0,0.6118265632430223,0.030261771555823998,0.6007435818679002,0.08513584130627774,0.8685301939910358,0.0340715563102754,42.4,18.778711350888802,83.8,32.43084951092092
hierarchical_random_fedavg,C3,5,58.8,18.214280112043955,2.6,1.019803902718557,2.6,1.019803902718557,0,0.0,1.0,0.0,0.45,0.458257569495584,1.0,0.0,0.5314800268144226,0.06552564936065787,0.48437280347535405,0.06793766387081983,0.8440774802655453,0.04423884965916662,43.4,18.084247288731707,82.8,22.990432792794483
hierarchical_random_fedavg,C4,5,82.8,25.43540839066674,5.4,1.019803902718557,5.4,1.019803902718557,0,0.0,1.0,0.0,0.1,0.2,1.0,0.0,0.512343531826066,0.05401881494188358,0.509185266733637,0.05676720757387058,0.8175089438847186,0.023996022362462188,55,19.88969582472291,47.8,39.280529527998986
hierarchical_random_fedavg,C5,5,64.8,17.16275036233995,3.4,1.4966629547095767,3.4,1.4966629547095767,0,0.0,1.0,0.0,0.45,0.458257569495584,1.0,0.0,0.5844102277854324,0.04268519921469717,0.5633757994950424,0.0993774915400263,0.8437684719816463,0.07043406360665758,47.2,14.048487463068756,92.4,27.63765547219952
hierarchical_random_fedavg,C6,5,79,27.24701818548224,4.6,2.244994432064365,4.6,2.244994432064365,0,0.0,1.0,0.0,0.2,0.18708286933869708,1.0,0.0,0.5417364404121807,0.059261337171933194,0.5818455757104727,0.12478852791146287,0.8703097963212849,0.04923972736751178,55.4,12.737346662472527,48.8,19.913814300630605
hierarchical_random_fedavg,C7,5,85.8,27.117522010685267,4.6,1.624807680927192,4.6,1.624807680927192,0,0.0,1.0,0.0,0.25,0.22360679774997896,1.0,0.0,0.5267311757536163,0.0696135896972595,0.4876381320202563,0.12350368000473955,0.7969971587037428,0.060762968428007186,37.6,13.92264342716569,66,37.44329045369811
hierarchical_random_fedavg,C8,5,75,16.29723902997069,4.6,2.4979991993593593,4.6,2.4979991993593593,0,0.0,0.8,0.4,0.3,0.3674234614174767,0.8,0.4,0.5433842228242708,0.05382531445967922,0.5388465168012864,0.16905467232940927,0.8634452498970947,0.08475437595287408,51.6,18.05103875127412,77.8,34.33598695246723
hierarchical_random_fedavg,C9,5,67,14.791889669680478,3.8,1.7204650534085253,3.8,1.7204650534085253,0,0.0,1.0,0.0,0.3,0.2449489742783178,1.0,0.0,0.5609180386353718,0.08773899775211681,0.543661085986483,0.11620643814006337,0.8401489603454283,0.03519152703738942,50.4,13.032267646115928,56.2,22.03088740836374
proposed,C1,5,61.6,23.66938951472978,3.6,1.3564659966250536,3.6,1.3564659966250536,0,0.0,1.0,0.0,0.4,0.37416573867739417,1.0,0.0,0.5066778901105419,0.058355218744592006,0.4466159049826378,0.10989003885843199,0.786683285504086,0.0683806899133796,41.8,12.734205903785284,85.2,27.432827050816325
proposed,C10,5,76.8,24.028316628511455,4.6,0.8,4,0.0,0.6,0.8,0.8933333333333333,0.13727506854649335,0.2,0.18708286933869708,0.8933333333333333,0.13727506854649335,0.5675337120104205,0.056495974852612006,0.47495399257564735,0.05717991177346333,0.7817964781681406,0.07568655338599387,46.8,16.436544649043483,70.2,37.2687536684553
proposed,C11,5,56,5.656854249492381,3.4,1.019803902718557,3.4,1.019803902718557,0,0.0,1.0,0.0,0.15,0.2,1.0,0.0,0.5881267514167485,0.07530206951584553,0.621739226642971,0.13096592406398652,0.8893510764932887,0.05700298201133941,49.6,15.512575543732252,57.6,12.784365451597509
proposed,C12,5,65,20.630075133164205,4.6,1.019803902718557,4.2,1.1661903789690602,0.4,0.4898979485566356,0.91,0.11135528725660043,0.35,0.3391164991562634,0.91,0.11135528725660043,0.5844715087615917,0.048475630888676145,0.5063837458997359,0.11037783782878971,0.7831798129951385,0.04425919715159627,50.2,22.61327044016411,70,34.158454297582026
proposed,C13,5,76.6,17.165080832900262,4.6,1.019803902718557,3.8,1.1661903789690602,0.8,0.4,0.81,0.11035296904831234,0.45,0.3674234614174767,0.81,0.11035296904831234,0.48543156283261973,0.12846777233849493,0.43583110679337544,0.12702480671871522,0.7198986612509116,0.07347066828241265,48,21.60555484129024,69.8,29.226015807838056
proposed,C14,5,82.8,37.231169737197355,4.6,0.8,4.4,0.8,0.2,0.4,0.96,0.07999999999999997,0.3,0.4,0.96,0.07999999999999997,0.6008894056715586,0.045169761846957576,0.5127195380509187,0.09875465611730168,0.7907621222012662,0.06924609688151243,56.4,11.46472851837321,70.4,45.292825038851355
proposed,C15,5,62,5.253570214625479,3.8,0.4,3.8,0.4,0,0.0,1.0,0.0,0.25,0.27386127875258304,1.0,0.0,0.5882539958119308,0.04391296323771511,0.5706509021455233,0.07457415171624569,0.8335851021042715,0.033542534866609346,38.8,16.117071694324622,84.4,18.24938355123263
proposed,C16,5,77.4,14.554724318928201,4.4,2.0591260281974,4.2,1.7204650534085253,0.2,0.4,0.975,0.05,0.1,0.2,0.975,0.05,0.5457691093027287,0.0648921020609554,0.53474505136145,0.12120984145821062,0.819658476720636,0.08687075854826935,49.2,17.679366504487653,49.8,32.91443452347313
proposed,C17,5,64.8,13.6,3.8,2.1354156504062622,3.6,1.8547236990991407,0.2,0.4,0.9714285714285714,0.05714285714285716,0.45,0.3674234614174767,0.9714285714285714,0.05714285714285716,0.5134067456455329,0.10659510199165083,0.44585206025002816,0.07646741620078275,0.7926054159498882,0.06971093276537477,57,16.024980499208105,44,39.084523791393444
proposed,C18,5,72.4,29.213695418416343,3.4,0.8,3,0.6324555320336759,0.4,0.4898979485566356,0.9,0.1224744871391589,0.45,0.33166247903553997,0.9,0.1224744871391589,0.5099235665774904,0.10230694022717893,0.45988803753582796,0.0739076423258898,0.7724918266846658,0.039691368510799005,45,20.189105973271822,44,36.41977484828812
proposed,C19,5,53.8,21.664717861075413,4,0.6324555320336759,3.6,1.019803902718557,0.4,0.4898979485566356,0.8833333333333333,0.1452966314513558,0.3,0.18708286933869708,0.8833333333333333,0.1452966314513558,0.5588771595362756,0.06914391411219949,0.5173699224256492,0.09999815722643011,0.8021355234461176,0.0510020074806922,47.6,16.16910634512619,76.6,48.27670245573945
proposed,C2,5,76.4,22.38392280186831,3.8,1.7204650534085253,3.6,1.3564659966250536,0.2,0.4,0.9714285714285714,0.05714285714285716,0.2,0.18708286933869708,0.9714285714285714,0.05714285714285716,0.5858650438440219,0.03927282369017501,0.5562095229039439,0.1271590405928772,0.8255663075683763,0.05747683732170511,41,10.411532067856296,40.2,17.83704011320264
proposed,C20,5,98.2,26.40757467091592,3.4,1.019803902718557,3.2,0.9797958971132712,0.2,0.4,0.95,0.1,0.6,0.406201920231798,0.95,0.1,0.6118265632430223,0.030261771555823998,0.5856963396582584,0.08580596397748,0.8328387593736313,0.0859339583857362,42.4,18.778711350888802,83.8,32.43084951092092
proposed,C3,5,58.8,18.214280112043955,4.2,1.6,4,1.6733200530681511,0.2,0.4,0.95,0.1,0.35,0.2,0.95,0.1,0.5314800268144226,0.06552564936065787,0.4514572538765868,0.07604200811280505,0.7955328973698307,0.069168212555049,43.4,18.084247288731707,82.8,22.990432792794483
proposed,C4,5,82.8,25.43540839066674,3.4,0.4898979485566356,2.8,0.7483314773547883,0.6,0.4898979485566356,0.8166666666666667,0.1527525231651947,0.25,0.22360679774997896,0.8166666666666667,0.1527525231651947,0.512343531826066,0.05401881494188358,0.5093609406319481,0.0686689442460628,0.7561468413635385,0.07726918960352555,55,19.88969582472291,47.8,39.280529527998986
proposed,C5,5,64.8,17.16275036233995,4.2,1.7204650534085253,3.8,1.1661903789690602,0.4,0.8,0.9428571428571428,0.11428571428571428,0.15,0.1224744871391589,0.9428571428571428,0.11428571428571428,0.5844102277854324,0.04268519921469717,0.5530422243747752,0.10689987018809112,0.8183578945900698,0.09361435853757998,47.2,14.048487463068756,92.4,27.63765547219952
proposed,C6,5,79,27.24701818548224,4.6,1.4966629547095767,4.2,1.3266499161421599,0.4,0.4898979485566356,0.9266666666666666,0.09043106644167022,0.35,0.43588989435406733,0.9266666666666666,0.09043106644167022,0.5417364404121807,0.059261337171933194,0.5210484089548865,0.10034666390602826,0.7974367770748291,0.0889612776978671,55.4,12.737346662472527,48.8,19.913814300630605
proposed,C7,5,85.8,27.117522010685267,4,1.2649110640673518,4,1.2649110640673518,0,0.0,1.0,0.0,0.35,0.2,1.0,0.0,0.5267311757536163,0.0696135896972595,0.5064636678165422,0.128336613432636,0.80599393141042,0.062229118362509835,37.6,13.92264342716569,66,37.44329045369811
proposed,C8,5,75,16.29723902997069,3.4,1.2,2.6,1.019803902718557,0.8,0.7483314773547883,0.8,0.18708286933869708,0.25,0.3872983346207417,0.8,0.18708286933869708,0.5433842228242708,0.05382531445967922,0.4990747117299077,0.164507147051446,0.7660158333765464,0.148343982293169,51.6,18.05103875127412,77.8,34.33598695246723
proposed,C9,5,67,14.791889669680478,4.2,0.9797958971132712,4,1.0954451150103321,0.2,0.4,0.95,0.1,0.15,0.2,0.95,0.1,0.5609180386353718,0.08773899775211681,0.547849158701378,0.11846538573515297,0.8353834914133246,0.041929809038752444,50.4,13.032267646115928,56.2,22.03088740836374
